X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
E,2,2,1,A2,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,2,3,1,A1,J,J,K,K,K,K,R,R,R,Q,R,R,X,X,X,X,X,X,1
E,2,3,1,A3,K,K,K,K,K,K,P,P,P,Q,Q,Q,X,X,X,X,X,X,0
F,2,3,1,A3,K,K,K,L,L,L,Q,Q,Q,R,R,Q,X,X,X,X,W,X,0
E,2,2,1,A3,K,K,K,K,K,K,Q,Q,P,P,P,P,X,X,X,X,X,X,0
B,2,1,1,A2,L,L,L,L,L,L,R,R,Q,R,R,R,X,W,X,X,X,X,0
E,2,1,1,A2,K,K,K,K,K,K,O,O,O,O,O,O,X,X,X,X,X,X,0
F,2,2,3,A2,K,L,L,L,L,K,R,R,R,R,R,R,X,X,X,X,X,X,0
C,2,2,1,A3,K,K,K,K,K,K,M,M,M,M,M,M,X,X,X,X,X,X,0
D,2,2,1,A3,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,2,1,2,A1,I,J,K,K,L,L,Q,Q,Q,R,R,R,X,X,X,X,X,X,1
E,2,3,1,A1,K,K,K,K,K,K,O,O,O,O,O,O,X,X,X,X,X,X,0
F,2,2,2,A2,K,K,K,K,K,K,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,0
E,2,3,2,A2,K,K,K,K,K,K,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,0
D,2,3,2,A2,L,L,K,K,K,K,Q,O,N,N,N,N,U,U,X,X,X,X,0
F,2,3,1,A2,K,K,K,K,K,L,Q,Q,Q,Q,R,R,X,X,X,X,X,X,0
B,2,2,2,A3,L,L,L,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,1
D,2,2,1,A3,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,1
C,2,1,1,A3,K,L,L,L,L,L,R,R,R,R,Q,R,X,X,X,W,X,W,0
E,2,2,2,A3,K,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,2,3,1,A3,J,K,K,K,K,K,Q,Q,Q,Q,Q,R,X,X,X,X,X,X,1
E,2,1,1,A3,L,L,I,J,K,K,R,R,R,R,R,R,X,X,X,X,X,X,1
E,2,1,2,A3,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,2,3,1,A3,K,K,K,K,K,K,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,0
F,2,2,2,A3,K,K,J,J,J,J,R,R,R,Q,R,Q,X,X,X,X,X,X,0
E,2,2,1,A3,K,K,K,K,K,K,P,P,P,P,P,P,X,X,X,X,X,X,0
D,2,2,1,A3,J,J,J,J,K,K,P,P,P,P,P,P,X,X,X,X,X,X,1
D,2,1,1,A3,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
D,2,3,1,A3,K,K,K,K,K,K,N,N,N,O,O,O,X,X,X,X,X,X,0
D,2,2,1,A3,L,L,L,K,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
B,2,1,1,A3,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
E,2,3,2,A2,K,K,K,K,K,K,O,O,O,O,P,P,X,X,X,X,X,X,0
F,2,3,1,A3,J,I,J,J,J,K,R,R,R,R,R,R,X,X,X,X,X,X,0
D,2,3,1,A2,K,K,K,J,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,2,1,1,A3,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
D,2,1,1,A2,L,L,L,L,K,L,R,R,R,R,R,R,X,X,X,X,X,X,0
C,2,2,2,A2,K,K,K,K,K,K,O,O,O,O,O,O,X,X,X,X,X,X,0
F,2,3,3,A2,K,K,K,K,K,K,Q,Q,Q,Q,R,R,X,X,X,X,X,X,1
D,2,2,1,A2,L,L,L,L,K,L,R,R,R,R,R,R,X,X,X,X,X,X,0
B,2,2,1,A2,K,K,K,K,K,K,M,M,M,M,M,N,X,X,X,X,X,X,0
D,2,3,1,A1,K,K,K,K,K,K,N,O,O,O,O,O,X,X,X,X,X,X,0
D,2,2,1,A3,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,1
E,2,3,1,A2,K,K,K,K,K,K,O,O,O,P,P,P,X,X,X,X,X,X,0
E,2,1,1,A2,K,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
E,2,2,1,A3,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
D,2,1,1,A3,K,K,K,J,J,J,P,Q,P,P,Q,Q,X,X,X,X,X,X,0
D,2,1,2,A2,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
E,2,2,1,A2,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,2,2,1,A2,K,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
D,2,2,2,A2,L,L,L,J,L,K,R,R,R,R,R,R,X,X,X,X,X,X,0
D,2,3,1,A2,L,J,L,J,L,L,R,R,R,R,R,Q,X,X,X,X,W,X,0
E,2,2,1,A2,J,J,J,J,J,J,Q,Q,Q,Q,Q,P,X,X,X,X,X,X,1
C,2,1,1,A2,L,L,L,L,L,L,R,R,Q,Q,R,R,X,W,W,X,X,T,0
F,1,2,1,A4,K,K,K,K,K,K,Q,R,R,R,R,R,X,X,X,X,X,X,0
E,1,2,2,A6,K,K,K,K,K,K,O,O,O,O,O,O,X,X,X,X,X,X,0
F,1,1,2,A5,J,K,K,K,K,K,P,P,Q,Q,Q,Q,X,X,X,X,X,X,1
F,1,2,2,A3,K,J,J,K,K,L,R,R,R,R,Q,R,X,X,X,X,X,X,0
F,1,1,2,A6,K,K,K,K,K,K,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,0
E,1,1,2,A6,L,K,K,K,K,K,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,0
C,1,1,2,A6,K,L,L,L,L,L,R,Q,O,R,R,P,W,U,X,X,V,W,0
C,1,2,1,A6,L,K,K,K,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
D,1,1,2,A6,L,L,J,K,K,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,J,J,J,J,J,J,R,R,R,R,R,R,X,X,X,X,X,X,1
F,1,1,2,A6,K,J,J,J,K,K,R,R,R,Q,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,J,J,K,K,J,K,P,P,Q,Q,Q,Q,X,X,X,X,X,X,1
E,1,2,1,A6,K,K,K,K,J,K,O,O,O,O,O,O,X,X,X,X,X,X,0
D,1,2,2,A6,L,L,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
E,1,2,1,A6,K,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
E,1,2,2,A6,K,J,K,K,K,K,P,P,Q,R,R,R,X,X,X,X,X,X,0
D,1,2,2,A6,K,K,L,L,K,L,R,R,R,R,Q,R,X,X,X,W,X,X,0
C,1,1,2,A6,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
D,1,2,2,A6,L,K,L,K,K,K,R,R,O,O,O,O,X,U,X,X,X,X,0
F,1,1,2,A6,K,K,K,K,K,L,P,P,P,Q,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,J,K,K,K,L,L,R,R,R,R,R,R,X,X,X,X,X,X,1
F,1,1,2,A6,K,K,K,K,K,K,Q,Q,Q,R,R,R,X,X,X,X,X,X,0
E,1,1,2,A6,K,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
E,1,1,2,A6,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
C,1,1,2,A6,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
C,1,3,2,A6,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
E,1,1,2,A6,L,L,L,L,L,L,R,R,R,Q,R,R,X,X,W,X,X,X,0
E,1,1,2,A6,K,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,L,L,J,K,K,K,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,0
D,1,2,2,A6,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,1
C,1,1,2,A5,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,1
D,1,3,2,A5,K,K,K,K,K,K,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,0
F,1,2,1,A6,K,K,K,K,J,K,Q,Q,Q,Q,R,R,X,X,X,X,X,X,0
F,1,1,2,A6,K,K,K,L,L,L,Q,Q,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,1,A6,K,K,K,K,K,K,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,0
F,1,3,2,A6,K,J,L,L,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
E,1,1,2,A6,K,K,K,K,K,K,P,P,P,P,Q,Q,X,X,X,X,X,X,0
A,1,2,2,A6,K,K,K,K,K,K,M,M,M,M,M,M,X,X,X,X,X,X,0
D,1,3,2,A5,K,K,K,K,K,K,N,N,N,N,N,N,X,X,X,X,X,X,0
E,1,2,2,A6,K,J,J,J,J,J,P,P,P,P,P,P,X,X,X,X,X,X,1
E,1,2,2,A6,L,K,K,K,K,K,P,P,P,Q,Q,Q,X,X,X,X,X,X,0
F,1,2,1,A6,K,K,K,K,K,K,Q,Q,R,R,R,R,X,X,X,X,X,X,0
F,1,2,1,A6,K,H,I,J,J,I,R,R,R,R,R,R,X,X,X,X,X,X,1
F,1,2,2,A6,J,K,K,J,J,L,R,R,R,R,R,R,X,X,X,X,X,X,1
F,1,2,2,A6,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
E,1,1,2,A6,K,K,K,K,K,K,P,P,P,P,P,P,X,X,X,X,X,X,0
F,1,2,2,A6,K,K,K,K,K,K,Q,Q,Q,Q,Q,R,X,X,X,X,X,X,0
F,1,3,2,A6,K,K,K,K,K,J,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,J,J,J,K,K,R,R,R,R,R,R,X,X,X,X,X,X,1
F,1,2,2,A6,K,K,K,L,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,1,2,A6,K,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,1
F,1,2,2,A6,K,K,K,K,K,K,P,Q,Q,Q,Q,Q,X,X,X,X,X,X,0
F,1,2,1,A6,L,I,J,L,J,J,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,1,2,A6,K,K,K,K,K,K,Q,Q,Q,Q,R,R,X,X,X,X,X,X,1
F,1,1,2,A6,K,K,K,K,K,K,Q,Q,Q,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,K,K,K,K,J,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,0
F,1,1,2,A6,K,K,J,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,3,2,A6,K,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,L,L,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,1,2,A6,K,K,K,K,K,K,Q,Q,P,P,Q,Q,X,W,X,X,X,X,0
F,1,1,2,A6,K,K,K,K,K,K,Q,Q,Q,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,H,I,J,K,K,R,R,R,R,R,R,X,X,X,X,X,X,1
F,1,2,2,A6,J,I,J,J,J,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,3,1,A6,K,K,K,K,K,K,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,1
F,1,3,2,A6,K,K,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,K,K,K,L,L,Q,Q,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,J,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
C,1,2,1,A6,K,K,K,K,K,K,M,M,M,O,O,O,X,X,X,X,X,X,0
F,1,2,2,A6,K,K,K,J,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,J,J,I,J,J,P,P,P,P,P,P,X,X,X,X,X,X,0
F,1,4,2,A6,K,K,K,K,K,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,K,K,K,K,K,R,R,R,Q,R,R,X,X,X,X,X,X,0
F,1,3,2,A6,K,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
E,1,2,2,A6,K,K,K,K,K,K,P,P,P,P,P,P,X,X,X,X,X,X,0
F,1,2,2,A6,K,K,J,J,J,J,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,K,K,K,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,J,I,J,J,I,J,R,R,R,R,R,R,X,X,X,X,X,X,1
F,1,2,2,A6,K,K,K,K,K,K,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,0
F,1,3,2,A6,J,K,K,K,K,K,Q,Q,Q,R,R,R,X,X,X,X,X,X,0
E,1,4,3,A6,L,L,K,K,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,J,J,J,J,J,J,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,1
F,1,2,2,A6,K,J,K,K,K,K,Q,Q,Q,Q,R,R,X,X,X,X,X,X,1
E,1,1,1,A5,K,K,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,L,L,L,J,L,Q,R,R,R,R,Q,X,X,X,X,W,X,0
F,1,2,2,A6,K,K,K,K,K,K,R,R,Q,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,K,J,I,J,J,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,3,2,A6,K,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,K,L,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,3,2,A6,K,K,K,K,K,K,P,Q,Q,Q,Q,Q,X,X,X,X,X,X,0
E,1,2,2,A6,K,K,K,K,K,K,O,O,O,O,P,P,X,X,X,X,X,X,0
F,1,2,2,A6,K,K,K,K,K,L,Q,Q,Q,R,R,R,X,X,X,X,X,X,0
F,1,3,2,A6,K,I,J,K,K,I,R,R,R,R,R,R,X,X,X,X,X,X,1
F,1,2,1,A6,K,J,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,K,K,L,K,K,Q,Q,R,Q,Q,Q,X,X,W,X,X,X,0
F,1,2,2,A6,K,J,K,K,L,K,R,R,R,R,R,R,X,X,X,X,X,X,1
F,1,1,2,A6,L,L,L,L,K,L,R,R,R,R,R,R,X,X,X,X,X,X,1
F,1,2,2,A6,K,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,L,K,K,K,J,K,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,0
F,1,1,2,A6,K,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,J,K,K,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,1,2,A6,K,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,J,L,L,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,K,K,K,K,K,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,1
F,1,1,2,A6,K,L,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,1
F,1,2,1,A6,K,H,I,J,J,J,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,1
E,1,1,2,A6,K,K,K,K,K,K,Q,P,P,Q,Q,Q,V,X,W,X,X,X,0
E,1,2,2,A6,K,J,J,J,J,K,Q,Q,Q,Q,R,R,X,X,X,X,X,X,1
E,1,1,2,A6,K,K,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,1,2,A6,K,K,J,K,K,J,Q,Q,P,Q,Q,Q,X,X,X,X,X,X,0
F,1,2,2,A6,K,K,K,K,K,K,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,0
F,1,2,2,A6,K,L,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,1,2,A6,K,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,K,K,K,K,K,R,R,Q,R,Q,Q,X,X,X,X,X,X,0
F,1,1,2,A6,K,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
E,1,1,2,A6,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,1,2,A6,K,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,K,J,J,K,K,R,Q,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,J,K,K,J,K,K,R,R,R,R,R,R,X,X,X,X,X,X,1
F,1,2,2,A6,K,K,K,L,K,K,Q,Q,Q,Q,R,R,X,W,W,X,X,X,0
F,1,3,2,A6,L,J,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
E,1,2,2,A6,K,K,K,K,K,J,Q,P,P,P,P,P,X,X,X,X,X,X,0
E,1,2,2,A6,K,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,L,K,K,L,L,Q,P,P,P,Q,R,V,W,W,W,X,W,0
F,1,2,2,A5,K,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,1
F,1,2,2,A6,K,K,H,I,J,J,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,0
D,1,2,2,A6,K,K,K,K,K,K,Q,Q,Q,O,O,O,X,X,U,X,X,X,0
F,1,2,2,A6,K,K,K,K,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
B,1,3,2,A6,L,K,K,K,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,K,K,K,K,K,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,0
F,1,3,2,A6,K,K,K,K,J,J,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,0
F,1,2,2,A6,K,K,K,K,K,K,Q,Q,Q,Q,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,L,L,L,L,L,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,K,K,K,K,K,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,0
F,1,2,1,A6,K,J,J,K,K,K,P,P,P,P,Q,Q,X,X,X,X,X,X,0
F,1,2,1,A6,K,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,4,2,A6,K,K,K,K,K,L,R,R,R,Q,R,R,X,X,X,X,X,X,0
F,1,1,2,A6,K,L,K,K,L,K,R,R,R,R,R,R,X,X,X,X,X,X,1
F,1,2,2,A6,J,J,K,K,K,K,Q,Q,Q,Q,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,K,K,K,K,K,Q,Q,Q,Q,R,Q,X,X,X,X,X,X,1
C,1,2,2,A6,K,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,4,2,A6,H,H,I,J,J,J,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,3,2,A6,K,K,L,L,L,L,Q,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,K,K,K,K,K,P,P,P,P,P,P,X,X,X,X,X,X,0
F,1,3,2,A6,K,K,L,L,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
D,1,2,2,A6,K,K,K,K,K,K,Q,R,Q,R,R,R,X,X,X,X,X,X,0
F,1,3,3,A6,K,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,1,2,A6,K,K,K,J,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,K,K,K,K,K,P,P,P,Q,Q,Q,X,X,X,X,X,X,0
F,1,2,2,A6,J,K,K,K,K,K,R,R,R,Q,R,R,X,X,X,X,X,X,1
F,1,3,2,A6,H,I,J,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,1
F,1,2,2,A6,J,J,J,K,K,L,R,R,R,R,R,R,X,X,X,X,X,X,1
F,1,2,2,A6,K,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
E,1,1,2,A6,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,L,L,L,L,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
E,1,1,2,A6,K,K,K,K,K,K,Q,Q,Q,Q,Q,R,X,X,X,X,X,X,0
E,1,2,2,A6,K,K,K,K,K,K,O,O,O,O,P,P,X,X,X,X,X,X,0
C,1,1,2,A6,J,K,K,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,1
F,1,1,2,A6,K,K,J,J,J,K,Q,Q,Q,Q,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,I,J,K,K,L,L,P,P,P,P,R,R,X,X,X,X,X,X,0
D,1,1,2,A6,K,K,K,K,K,K,O,O,O,O,O,O,X,X,X,X,X,X,0
E,1,2,2,A6,J,K,K,K,K,K,O,O,P,P,P,P,X,X,X,X,X,X,1
F,1,2,1,A6,I,J,J,I,I,I,R,R,R,R,R,R,X,X,X,X,X,X,1
F,1,2,2,A6,K,L,L,J,K,K,Q,R,R,R,R,R,X,X,X,X,X,X,0
E,1,2,2,A6,K,K,K,J,J,J,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,0
E,1,2,2,A6,K,K,K,J,J,J,P,P,P,P,Q,Q,X,X,X,X,X,X,0
E,1,1,2,A6,K,K,K,K,L,L,O,P,P,P,R,R,X,X,X,X,X,X,1
D,1,1,2,A6,K,K,K,K,K,K,N,O,O,O,O,O,X,X,X,X,X,X,0
F,1,1,2,A6,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,K,J,J,H,I,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,1
F,1,1,2,A6,K,K,K,K,K,K,P,P,P,P,P,P,X,X,X,X,X,X,0
F,1,2,2,A6,K,J,K,K,J,J,R,R,R,R,R,R,X,X,X,X,X,X,1
E,1,2,2,A6,K,L,J,K,K,L,R,R,R,R,R,R,X,X,X,X,X,X,0
E,1,2,2,A6,K,K,K,K,K,L,P,Q,Q,R,R,R,X,X,X,X,X,X,0
C,1,1,2,A6,K,K,K,K,K,K,N,N,O,O,O,O,X,X,X,X,X,X,0
F,1,3,2,A6,J,J,J,I,I,J,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,1
F,1,1,2,A6,J,J,K,K,K,K,Q,Q,Q,Q,R,R,X,X,X,X,X,X,1
F,1,1,2,A6,L,L,K,K,K,K,R,Q,Q,Q,R,R,W,X,X,X,X,X,0
F,1,3,2,A6,I,J,J,H,H,H,R,R,R,R,R,R,X,X,X,X,X,X,1
F,1,1,2,A6,K,K,K,J,J,K,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,0
D,1,1,2,A6,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,K,K,K,K,K,Q,Q,Q,Q,R,R,X,X,X,X,X,X,0
E,1,2,2,A6,K,K,K,K,K,K,Q,Q,Q,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,K,K,K,K,K,Q,Q,Q,R,R,R,X,X,X,X,X,X,0
E,1,2,2,A6,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,1,2,A6,K,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
C,1,4,1,A6,K,L,L,L,L,L,Q,R,R,R,R,R,X,V,X,X,X,X,0
F,1,3,1,A6,K,K,K,K,K,L,P,P,Q,R,R,P,X,X,X,X,V,X,0
E,1,3,2,A6,K,K,K,K,K,K,O,O,O,O,O,O,X,X,X,X,X,X,0
E,1,3,2,A6,K,K,K,K,K,K,Q,Q,Q,R,Q,Q,X,X,X,W,X,X,0
D,1,2,2,A6,K,K,K,K,K,K,N,N,N,N,N,N,X,X,X,X,X,X,0
F,1,1,2,A6,K,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,H,I,J,K,K,J,R,R,R,R,R,R,X,X,X,X,X,X,1
F,1,4,2,A6,K,K,L,L,L,L,Q,R,R,R,R,R,X,X,X,X,X,X,0
F,1,4,2,A6,K,K,K,K,K,L,Q,Q,R,R,R,R,X,X,X,X,X,X,0
D,1,2,2,A6,K,K,L,L,L,L,Q,R,R,R,R,O,X,X,X,X,U,X,0
D,1,2,2,A5,K,K,L,L,L,L,Q,R,R,R,R,O,X,X,X,X,U,X,0
E,1,2,2,A6,K,K,K,K,K,K,Q,Q,Q,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,J,K,K,L,L,P,P,P,R,R,R,X,X,X,X,X,X,0
E,1,1,2,A6,L,L,L,L,L,L,R,R,R,Q,R,Q,X,X,W,X,X,X,0
E,1,2,2,A6,K,K,K,L,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,1,2,A6,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
E,1,2,1,A6,K,K,K,K,K,L,Q,Q,R,R,R,Q,X,X,X,X,W,X,0
F,1,3,2,A6,K,K,K,K,K,K,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,0
F,1,2,1,A6,K,K,K,K,K,K,R,Q,Q,Q,Q,Q,X,X,X,X,X,X,0
F,1,2,2,A6,K,K,K,K,K,J,Q,Q,Q,Q,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,K,K,K,L,L,P,P,P,R,R,R,X,X,X,X,X,X,0
F,1,1,2,A6,K,K,K,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,1,2,A6,K,K,L,L,K,K,R,R,R,Q,Q,Q,X,X,W,X,X,X,0
F,1,2,1,A6,K,K,K,K,K,K,P,Q,Q,Q,R,R,X,X,X,X,X,X,0
F,1,1,2,A6,K,K,K,J,J,J,R,Q,Q,Q,Q,Q,W,X,X,X,X,X,0
E,1,1,1,A6,J,I,J,K,K,K,O,O,P,P,P,P,X,X,X,X,X,X,0
D,1,1,2,A6,L,L,L,L,L,K,R,R,R,R,R,R,X,X,X,X,X,X,0
